Sample;Destination.Plate.Barcode;Plate.Number;Dispensing.Set;Combination.ID;Drug;CAS.number;Drug.Concentration;Unit;Transfer.Volume;Source.Plate.Barcode;Source.Well;Destination.Well;CPS
OVCAR-8 R1;PID3-0726A1;1;A;400;Vinorelbine ditartrate (Navelbine);125317-39-7;100;nM;5;M006;G19;T14;2009040
OVCAR-8 R1;PID3-0726A1;1;A;3574;Paclitaxel (NSC 125973);33069-62-4;7.8125;nM;5;M006;E13;T15;1377600
OVCAR-8 R1;PID3-0726A1;1;A;3574;Sorafenib (Nexavar);284461-73-0;4000;nM;5;M006;F17;T15;1377600
OVCAR-8 R1;PID3-0726A1;1;A;3161;DMSO;67-68-5;0.2;%;5;C008;A6;T16;703560
OVCAR-8 R1;PID3-0726A1;1;A;3161;AZD7762;860352-01-8;1600;nM;5;M006;H19;T16;703560
OVCAR-8 R1;PID3-0726A1;1;A;3066;Paclitaxel (NSC 125973);33069-62-4;8000;nM;10;M006;E10;T17;1126240
OVCAR-8 R1;PID3-0726A1;1;A;2918;Mebendalzole;31431-39-7;180;nM;5;M006;L14;T18;2083520
OVCAR-8 R1;PID3-0726A1;1;A;2918;Niraparib (MK-4827);1038915-60-4;2500;nM;5;M006;E2;T18;2083520
OVCAR-8 R1;PID3-0726A1;1;A;830;Carboplatin (NSC 241240);41575-94-4;10000;nM;5;M006;L2;T19;1461400
OVCAR-8 R1;PID3-0726A1;1;A;830;Fludarabine (Fludara);21679-14-1;10000;nM;5;M006;C13;T19;1461400
OVCAR-8 R1;PID3-0726A1;1;A;2596;Olaparib (AZD2281);763113-22-0;2500;nM;5;M006;E7;T20;2431720
OVCAR-8 R1;PID3-0726A1;1;A;2596;MK-2206 2HCl;1032350-13-2;400;nM;5;M006;D11;T20;2431720
OVCAR-8 R1;PID3-0726A1;1;A;1215;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;T21;1842080
OVCAR-8 R1;PID3-0726A1;1;A;1215;TNKS1/2 inhibitor (OM-153);2406278-81-5;5000;nM;5;M006;L8;T21;1842080
OVCAR-8 R1;PID3-0726A1;1;A;3549;Untreated;NA;0;NA;NA;NA;NA;T22;2709720
OVCAR-8 R1;PID3-0726A1;1;A;2680;LJH-685;1627710-50-2;625;nM;5;M006;J9;T23;2044440
OVCAR-8 R1;PID3-0726A1;1;A;2680;Olaparib (AZD2281);763113-22-0;10000;nM;5;M006;E5;T23;2044440
OVCAR-8 R1;PID3-0726A1;1;A;2213;DMSO;67-68-5;0.2;%;5;C008;A24;T24;2343360
OVCAR-8 R1;PID3-0726A1;1;A;2213;Venetoclax (ABT-199);1257044-40-8;10000;nM;5;M006;G12;T24;2343360
OVCAR-8 R1;PID3-0726A1;1;A;1002;DMSO;67-68-5;0.2;%;5;C008;A7;T25;2809520
OVCAR-8 R1;PID3-0726A1;1;A;1002;Defactinib (VS-6063, PF-04554878);1073154-85-4;625;nM;5;M006;B16;T25;2809520
OVCAR-8 R1;PID3-0726A1;1;A;2732;Luminespib (NVP-AUY922);747412-49-3;1.234568;nM;5;M006;J14;T26;2522560
OVCAR-8 R1;PID3-0726A1;1;A;2732;Niraparib (MK-4827);1038915-60-4;625;nM;5;M006;E4;T26;2522560
OVCAR-8 R1;PID3-0726A1;1;A;3104;AZD8055;1009298-09-2;7000;nM;5;M006;H23;T27;774360
OVCAR-8 R1;PID3-0726A1;1;A;3104;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;T27;774360
OVCAR-8 R1;PID3-0726A1;1;A;637;Olaparib (AZD2281);763113-22-0;625;nM;5;M006;E9;T28;2116920
OVCAR-8 R1;PID3-0726A1;1;A;637;Dexamethasone;50-02-2;10000;nM;5;M006;B17;T28;2116920
OVCAR-8 R1;PID3-0726A1;1;A;2825;Defactinib (VS-6063, PF-04554878);1073154-85-4;20000;nM;10;M006;B12;T29;1340200
OVCAR-8 R1;PID3-0726A1;1;A;1578;Alectinib (CH5424802);1256580-46-7;2500;nM;5;M006;H10;T30;1565760
OVCAR-8 R1;PID3-0726A1;1;A;1578;Trametinib (GSK1120212);871700-17-3;80;nM;5;M006;G4;T30;1565760
OVCAR-8 R1;PID3-0726A1;1;A;1760;Paclitaxel (NSC 125973);33069-62-4;7.8125;nM;5;M006;E13;T31;1872400
OVCAR-8 R1;PID3-0726A1;1;A;1760;Temsirolimus (CCI-779);162635-04-3;100;nM;5;M006;F22;T31;1872400
OVCAR-8 R1;PID3-0726A1;1;A;1325;Paclitaxel (NSC 125973);33069-62-4;8000;nM;10;M006;E10;T32;1506520
OVCAR-8 R1;PID3-0726A1;1;A;2951;DMSO;67-68-5;0.2;%;5;C008;A2;T33;580040
OVCAR-8 R1;PID3-0726A1;1;A;2951;AZD7762;860352-01-8;1600;nM;5;M006;H19;T33;580040
OVCAR-8 R1;PID3-0726A1;1;A;1934;DMSO;67-68-5;0.2;%;5;C008;A20;T34;1375040
OVCAR-8 R1;PID3-0726A1;1;A;1934;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;T34;1375040
OVCAR-8 R1;PID3-0726A1;1;A;2618;Selpercatinib (LOXO-292);2152628-33-4;2500;nM;5;M006;K3;T35;1264600
OVCAR-8 R1;PID3-0726A1;1;A;2618;Paclitaxel (NSC 125973);33069-62-4;62.5;nM;5;M006;E12;T35;1264600
OVCAR-8 R1;PID3-0726A1;1;A;1382;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;T36;502480
OVCAR-8 R1;PID3-0726A1;1;A;1382;Cucurbitacin I (JSI-124);2222-07-3;1000;nM;5;M006;I5;T36;502480
OVCAR-8 R1;PID3-0726A1;1;A;3116;AZD7762;860352-01-8;320;nM;5;M006;H20;T37;1022160
OVCAR-8 R1;PID3-0726A1;1;A;3116;Trametinib (GSK1120212);871700-17-3;80;nM;5;M006;G4;T37;1022160
OVCAR-8 R1;PID3-0726A1;1;A;3222;Alpelisib (BYL719);1217486-61-7;12.8;nM;5;M006;H17;T38;2591040
OVCAR-8 R1;PID3-0726A1;1;A;3222;Olaparib (AZD2281);763113-22-0;625;nM;5;M006;E9;T38;2591040
OVCAR-8 R1;PID3-0726A1;1;A;3194;Palbociclib;571190-30-2;1250;nM;5;M006;E18;T39;2287160
OVCAR-8 R1;PID3-0726A1;1;A;3194;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;T39;2287160
OVCAR-8 R1;PID3-0726A1;1;A;2921;Metformin;657-24-9;20000;nM;10;M006;D4;T40;2725760
OVCAR-8 R1;PID3-0726A1;1;A;3479;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;T41;1812120
OVCAR-8 R1;PID3-0726A1;1;A;3479;Lapatinib Ditosylate (Tykerb);231277-92-2;10000;nM;5;M006;C23;T41;1812120
OVCAR-8 R1;PID3-0726A1;1;A;293;Binimetinib (MEK162);606143-89-9;29.15452;nM;5;M006;A9;T42;1323760
OVCAR-8 R1;PID3-0726A1;1;A;293;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;T42;1323760
OVCAR-8 R1;PID3-0726A1;1;A;106;Vinorelbine ditartrate (Navelbine);125317-39-7;10000;nM;5;M006;G17;T43;1228840
OVCAR-8 R1;PID3-0726A1;1;A;106;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;T43;1228840
OVCAR-8 R1;PID3-0726A1;1;A;2796;Gedatolisib (PKI-587);1197160-78-3;20;nM;5;M006;I22;T44;2250760
OVCAR-8 R1;PID3-0726A1;1;A;2796;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;T44;2250760
OVCAR-8 R1;PID3-0726A1;1;A;1600;DMSO;67-68-5;0.2;%;5;C008;A1;T45;2341520
OVCAR-8 R1;PID3-0726A1;1;A;1600;Temsirolimus (CCI-779);162635-04-3;1;nM;5;M006;F24;T45;2341520
OVCAR-8 R1;PID3-0726A1;1;A;2780;DMSO;67-68-5;0.2;%;5;C008;A4;T46;372800
OVCAR-8 R1;PID3-0726A1;1;A;2780;Niclosamide (BAY2353);50-65-7;10000;nM;5;M006;D19;T46;372800
OVCAR-8 R1;PID3-0726A1;1;A;1861;Vinorelbine ditartrate (Navelbine);125317-39-7;10;nM;5;M006;G20;T47;2147000
OVCAR-8 R1;PID3-0726A1;1;A;1861;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;T47;2147000
OVCAR-8 R1;PID3-0726A1;1;A;408;Niraparib (MK-4827);1038915-60-4;625;nM;5;M006;E4;U2;2556520
OVCAR-8 R1;PID3-0726A1;1;A;408;Cerdulatinib (PRT062070, PRT2070);1198300-79-6;625;nM;5;M006;A15;U2;2556520
OVCAR-8 R1;PID3-0726A1;1;A;397;Gemcitabine (LY-188011) HCl;122111-03-9;12000;nM;10;M006;C18;U3;346800
OVCAR-8 R1;PID3-0726A1;1;A;1145;Adavosertib (MK-1775);955365-80-7;8000;nM;5;M006;H3;U4;626560
OVCAR-8 R1;PID3-0726A1;1;A;1145;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;U4;626560
OVCAR-8 R1;PID3-0726A1;1;A;3391;DMSO;67-68-5;0.2;%;5;C008;A1;U5;2211800
OVCAR-8 R1;PID3-0726A1;1;A;3391;MK-2206 2HCl;1032350-13-2;400;nM;5;M006;D11;U5;2211800
OVCAR-8 R1;PID3-0726A1;1;A;619;DMSO;67-68-5;0.2;%;5;C008;A5;U6;1993200
OVCAR-8 R1;PID3-0726A1;1;A;619;Defactinib (VS-6063, PF-04554878);1073154-85-4;10000;nM;5;M006;B12;U6;1993200
OVCAR-8 R1;PID3-0726A1;1;A;432;Sorafenib (Nexavar);284461-73-0;1000;nM;5;M006;F19;U7;1406320
OVCAR-8 R1;PID3-0726A1;1;A;432;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;U7;1406320
OVCAR-8 R1;PID3-0726A1;1;A;3342;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;U8;1824240
OVCAR-8 R1;PID3-0726A1;1;A;3342;Temsirolimus (CCI-779);162635-04-3;100;nM;5;M006;F22;U8;1824240
OVCAR-8 R1;PID3-0726A1;1;A;1395;Palbociclib;571190-30-2;1250;nM;5;M006;E18;U9;1410520
OVCAR-8 R1;PID3-0726A1;1;A;1395;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;U9;1410520
OVCAR-8 R1;PID3-0726A1;1;A;1851;DMSO;67-68-5;0.2;%;5;C008;A1;U10;590840
OVCAR-8 R1;PID3-0726A1;1;A;1851;Cucurbitacin I (JSI-124);2222-07-3;6000;nM;5;M006;I4;U10;590840
OVCAR-8 R1;PID3-0726A1;1;A;780;Olaparib (AZD2281);763113-22-0;1250;nM;5;M006;E8;U11;1847760
OVCAR-8 R1;PID3-0726A1;1;A;780;Gedatolisib (PKI-587);1197160-78-3;500;nM;5;M006;I20;U11;1847760
OVCAR-8 R1;PID3-0726A1;1;A;679;Defactinib (VS-6063, PF-04554878);1073154-85-4;1250;nM;5;M006;B15;U12;2036360
OVCAR-8 R1;PID3-0726A1;1;A;679;Niraparib (MK-4827);1038915-60-4;5000;nM;5;M006;E1;U12;2036360
OVCAR-8 R1;PID3-0726A1;1;A;866;DMSO;67-68-5;0.2;%;5;C008;A18;U13;2441720
OVCAR-8 R1;PID3-0726A1;1;A;866;Panobinostat (LBH589);404950-80-7;16;nM;5;M006;E23;U13;2441720
OVCAR-8 R1;PID3-0726A1;1;A;1530;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;U14;812280
OVCAR-8 R1;PID3-0726A1;1;A;1530;Luminespib (NVP-AUY922);747412-49-3;100;nM;5;M006;J10;U14;812280
OVCAR-8 R1;PID3-0726A1;1;A;234;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;U15;396120
OVCAR-8 R1;PID3-0726A1;1;A;234;Navitoclax (ABT-263);923564-51-6;10000;nM;5;M006;D14;U15;396120
OVCAR-8 R1;PID3-0726A1;1;A;2629;DMSO;67-68-5;0.2;%;5;C008;A6;U16;1825760
OVCAR-8 R1;PID3-0726A1;1;A;2629;Alpelisib (BYL719);1217486-61-7;8000;nM;5;M006;H13;U16;1825760
OVCAR-8 R1;PID3-0726A1;1;A;2185;Luminespib (NVP-AUY922);747412-49-3;33.33333;nM;5;M006;J11;U17;1023200
OVCAR-8 R1;PID3-0726A1;1;A;2185;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;U17;1023200
OVCAR-8 R1;PID3-0726A1;1;A;3400;DMSO;67-68-5;0.2;%;5;C008;A3;U18;2733560
OVCAR-8 R1;PID3-0726A1;1;A;3400;Flunarizine 2HCl;30484-77-6;625;nM;5;M006;I18;U18;2733560
OVCAR-8 R1;PID3-0726A1;1;A;3163;Mebendalzole;31431-39-7;900;nM;5;M006;L13;U19;1825560
OVCAR-8 R1;PID3-0726A1;1;A;3163;Niraparib (MK-4827);1038915-60-4;5000;nM;5;M006;E1;U19;1825560
OVCAR-8 R1;PID3-0726A1;1;A;834;DMSO;67-68-5;0.2;%;5;C008;A10;U20;2530480
OVCAR-8 R1;PID3-0726A1;1;A;834;Luminespib (NVP-AUY922);747412-49-3;3.703704;nM;5;M006;J13;U20;2530480
OVCAR-8 R1;PID3-0726A1;1;A;1209;TNKS1/2 inhibitor (OM-153);2406278-81-5;10000;nM;5;M006;L7;U21;1654440
OVCAR-8 R1;PID3-0726A1;1;A;1209;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;U21;1654440
OVCAR-8 R1;PID3-0726A1;1;A;3461;DMSO;67-68-5;0.2;%;5;C008;A23;U22;2611920
OVCAR-8 R1;PID3-0726A1;1;A;3461;Metformin;657-24-9;625;nM;5;M006;D8;U22;2611920
OVCAR-8 R1;PID3-0726A1;1;A;2661;BzCl;121-54-0;100;μM;5;C008;B21;U23;122040
OVCAR-8 R1;PID3-0726A1;1;A;316;Lapatinib Ditosylate (Tykerb);231277-92-2;20000;nM;10;M006;C23;U24;1155080
OVCAR-8 R1;PID3-0726A1;1;A;2245;DMSO;67-68-5;0.2;%;5;C008;A8;U25;2569520
OVCAR-8 R1;PID3-0726A1;1;A;2245;Abemaciclib (LY2835219);1231929-97-7;16;nM;5;M006;H2;U25;2569520
OVCAR-8 R1;PID3-0726A1;1;A;533;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;U26;882440
OVCAR-8 R1;PID3-0726A1;1;A;533;Dasatinib (BMS-354825);302962-49-8;10000;nM;5;M006;B7;U26;882440
OVCAR-8 R1;PID3-0726A1;1;A;1239;Paclitaxel (NSC 125973);33069-62-4;62.5;nM;5;M006;E12;U27;373520
OVCAR-8 R1;PID3-0726A1;1;A;1239;Flavopiridol (L86-8275) HCl;131740-09-5;277.7778;nM;5;M006;C10;U27;373520
OVCAR-8 R1;PID3-0726A1;1;A;3011;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;U28;473360
OVCAR-8 R1;PID3-0726A1;1;A;3011;Niclosamide (BAY2353);50-65-7;10000;nM;5;M006;D19;U28;473360
OVCAR-8 R1;PID3-0726A1;1;A;1185;Paclitaxel (NSC 125973);33069-62-4;7.8125;nM;5;M006;E13;U29;1067840
OVCAR-8 R1;PID3-0726A1;1;A;1185;Afatinib (BIBW2992);850140-72-6;3500;nM;5;M006;A2;U29;1067840
OVCAR-8 R1;PID3-0726A1;1;A;1690;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;U30;2499640
OVCAR-8 R1;PID3-0726A1;1;A;1690;Venetoclax (ABT-199);1257044-40-8;10000;nM;5;M006;G12;U30;2499640
OVCAR-8 R1;PID3-0726A1;1;A;2799;DMSO;67-68-5;0.1;%;5;C008;A9;U31;2820560
OVCAR-8 R1;PID3-0726A1;1;A;2799;H2O;7732-18-5;50;%;5;C008;C15;U31;2820560
OVCAR-8 R1;PID3-0726A1;1;A;1343;DMSO;67-68-5;0.2;%;5;C008;A13;U32;2581520
OVCAR-8 R1;PID3-0726A1;1;A;1343;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;U32;2581520
OVCAR-8 R1;PID3-0726A1;1;A;2060;Vinorelbine ditartrate (Navelbine);125317-39-7;10;nM;5;M006;G20;U33;1425800
OVCAR-8 R1;PID3-0726A1;1;A;2060;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;U33;1425800
OVCAR-8 R1;PID3-0726A1;1;A;3128;TNKS1/2 inhibitor (OM-153);2406278-81-5;10000;nM;5;M006;L7;U34;1064640
OVCAR-8 R1;PID3-0726A1;1;A;3128;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;U34;1064640
OVCAR-8 R1;PID3-0726A1;1;A;3472;Carboplatin (NSC 241240);41575-94-4;5000;nM;5;M006;L3;U35;539160
OVCAR-8 R1;PID3-0726A1;1;A;3472;Adavosertib (MK-1775);955365-80-7;2666.667;nM;5;M006;H4;U35;539160
OVCAR-8 R1;PID3-0726A1;1;A;1840;Abemaciclib (LY2835219);1231929-97-7;400;nM;5;M006;G24;U36;1414560
OVCAR-8 R1;PID3-0726A1;1;A;1840;Trametinib (GSK1120212);871700-17-3;80;nM;5;M006;G4;U36;1414560
OVCAR-8 R1;PID3-0726A1;1;A;648;Simvastatin (MK 733);79902-63-9;20000;nM;10;M006;K6;U37;2256120
OVCAR-8 R1;PID3-0726A1;1;A;261;Untreated;NA;0;NA;NA;NA;NA;U38;2684000
OVCAR-8 R1;PID3-0726A1;1;A;51;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;U39;1903240
OVCAR-8 R1;PID3-0726A1;1;A;51;Alectinib (CH5424802);1256580-46-7;5000;nM;5;M006;H9;U39;1903240
OVCAR-8 R1;PID3-0726A1;1;A;930;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;U40;2725040
OVCAR-8 R1;PID3-0726A1;1;A;930;Alectinib (CH5424802);1256580-46-7;625;nM;5;M006;H12;U40;2725040
OVCAR-8 R1;PID3-0726A1;1;A;983;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;U41;2785160
OVCAR-8 R1;PID3-0726A1;1;A;983;Cerdulatinib (PRT062070, PRT2070);1198300-79-6;1250;nM;5;M006;A14;U41;2785160
OVCAR-8 R1;PID3-0726A1;1;A;1181;Trametinib (GSK1120212);871700-17-3;80;nM;5;M006;G4;U42;1175440
OVCAR-8 R1;PID3-0726A1;1;A;1181;Pictilisib (GDC-0941);957054-30-7;277.7778;nM;5;M006;F3;U42;1175440
OVCAR-8 R1;PID3-0726A1;1;A;3139;Tamoxifen (ICI 46474);10540-29-1;625;nM;5;M006;K15;U43;2433280
OVCAR-8 R1;PID3-0726A1;1;A;3139;Niraparib (MK-4827);1038915-60-4;625;nM;5;M006;E4;U43;2433280
OVCAR-8 R1;PID3-0726A1;1;A;1601;Gedatolisib (PKI-587);1197160-78-3;100;nM;5;M006;I21;U44;1212920
OVCAR-8 R1;PID3-0726A1;1;A;1601;Paclitaxel (NSC 125973);33069-62-4;62.5;nM;5;M006;E12;U44;1212920
OVCAR-8 R1;PID3-0726A1;1;A;1000;Carboplatin (NSC 241240);41575-94-4;10000;nM;5;M006;L2;U45;106880
OVCAR-8 R1;PID3-0726A1;1;A;1000;Volasertib (BI 6727);755038-65-4;10000;nM;5;M006;K21;U45;106880
OVCAR-8 R1;PID3-0726A1;1;A;987;DMSO;67-68-5;0.2;%;5;C008;A3;U46;2291000
OVCAR-8 R1;PID3-0726A1;1;A;987;Flavopiridol (L86-8275) HCl;131740-09-5;30.8642;nM;5;M006;C12;U46;2291000
OVCAR-8 R1;PID3-0726A1;1;A;3221;DMSO;67-68-5;0.2;%;5;C008;A21;U47;2414560
OVCAR-8 R1;PID3-0726A1;1;A;3221;Nutlin-3a;675576-98-4;10000;nM;5;M006;J15;U47;2414560
OVCAR-8 R1;PID3-0726A1;1;A;1152;LJH-685;1627710-50-2;5000;nM;5;M006;J6;V2;1608720
OVCAR-8 R1;PID3-0726A1;1;A;1152;Niraparib (MK-4827);1038915-60-4;5000;nM;5;M006;E1;V2;1608720
OVCAR-8 R1;PID3-0726A1;1;A;819;DMSO;67-68-5;0.2;%;5;C008;A6;V3;1517520
OVCAR-8 R1;PID3-0726A1;1;A;819;Cucurbitacin I (JSI-124);2222-07-3;166.6667;nM;5;M006;I6;V3;1517520
OVCAR-8 R1;PID3-0726A1;1;A;1815;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;V4;1564120
OVCAR-8 R1;PID3-0726A1;1;A;1815;Crizotinib (PF-02341066);877399-52-5;5000;nM;5;M006;A22;V4;1564120
OVCAR-8 R1;PID3-0726A1;1;A;2400;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;V5;700240
OVCAR-8 R1;PID3-0726A1;1;A;2400;Binimetinib (MEK162);606143-89-9;1428.571;nM;5;M006;A7;V5;700240
OVCAR-8 R1;PID3-0726A1;1;A;195;DMSO;67-68-5;0.2;%;5;C008;A3;V6;2497200
OVCAR-8 R1;PID3-0726A1;1;A;195;Dabrafenib ;1195765-45-7;2500;nM;5;M006;B4;V6;2497200
OVCAR-8 R1;PID3-0726A1;1;A;1073;Idasanutlin (RG-7388);1229705-06-9;625;nM;5;M006;J4;V7;2068600
OVCAR-8 R1;PID3-0726A1;1;A;1073;Olaparib (AZD2281);763113-22-0;10000;nM;5;M006;E5;V7;2068600
OVCAR-8 R1;PID3-0726A1;1;A;1738;LJH-685;1627710-50-2;625;nM;5;M006;J9;V8;974440
OVCAR-8 R1;PID3-0726A1;1;A;1738;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;V8;974440
OVCAR-8 R1;PID3-0726A1;1;A;1250;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;V9;1907320
OVCAR-8 R1;PID3-0726A1;1;A;1250;Pictilisib (GDC-0941);957054-30-7;46.2963;nM;5;M006;F4;V9;1907320
OVCAR-8 R1;PID3-0726A1;1;A;2601;DMSO;67-68-5;0.2;%;5;C008;A1;V10;2538840
OVCAR-8 R1;PID3-0726A1;1;A;2601;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;V10;2538840
OVCAR-8 R1;PID3-0726A1;1;A;2200;DMSO;67-68-5;0.2;%;5;C008;A16;V11;2035080
OVCAR-8 R1;PID3-0726A1;1;A;2200;Fludarabine (Fludara);21679-14-1;1250;nM;5;M006;C16;V11;2035080
OVCAR-8 R1;PID3-0726A1;1;A;502;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;V12;720960
OVCAR-8 R1;PID3-0726A1;1;A;502;Gemcitabine (LY-188011) HCl;122111-03-9;1500;nM;5;M006;C19;V12;720960
OVCAR-8 R1;PID3-0726A1;1;A;2775;DMSO;67-68-5;0.2;%;5;C008;A2;V13;1177320
OVCAR-8 R1;PID3-0726A1;1;A;2775;Gemcitabine (LY-188011) HCl;122111-03-9;93.75;nM;5;M006;C21;V13;1177320
OVCAR-8 R1;PID3-0726A1;1;A;2354;DMSO;67-68-5;0.2;%;5;C008;A11;V14;1476600
OVCAR-8 R1;PID3-0726A1;1;A;2354;Pictilisib (GDC-0941);957054-30-7;277.7778;nM;5;M006;F3;V14;1476600
OVCAR-8 R1;PID3-0726A1;1;A;2130;DMSO;67-68-5;0.2;%;5;C008;A21;V15;2215960
OVCAR-8 R1;PID3-0726A1;1;A;2130;Dexamethasone;50-02-2;10000;nM;5;M006;B17;V15;2215960
OVCAR-8 R1;PID3-0726A1;1;A;1663;Paclitaxel (NSC 125973);33069-62-4;7.8125;nM;5;M006;E13;V16;1289680
OVCAR-8 R1;PID3-0726A1;1;A;1663;Navitoclax (ABT-263);923564-51-6;5000;nM;5;M006;D15;V16;1289680
OVCAR-8 R1;PID3-0726A1;1;A;1151;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;V17;2515400
OVCAR-8 R1;PID3-0726A1;1;A;1151;Cerdulatinib (PRT062070, PRT2070);1198300-79-6;10000;nM;5;M006;A11;V17;2515400
OVCAR-8 R1;PID3-0726A1;1;A;2874;Simvastatin (MK 733);79902-63-9;1250;nM;5;M006;K9;V18;2517920
OVCAR-8 R1;PID3-0726A1;1;A;2874;Olaparib (AZD2281);763113-22-0;1250;nM;5;M006;E8;V18;2517920
OVCAR-8 R1;PID3-0726A1;1;A;185;Flunarizine 2HCl;30484-77-6;10000;nM;5;M006;I14;V19;1010840
OVCAR-8 R1;PID3-0726A1;1;A;185;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;V19;1010840
OVCAR-8 R1;PID3-0726A1;1;A;1978;Flunarizine 2HCl;30484-77-6;5000;nM;5;M006;I15;V20;975560
OVCAR-8 R1;PID3-0726A1;1;A;1978;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;V20;975560
OVCAR-8 R1;PID3-0726A1;1;A;494;TNKS1/2 inhibitor (OM-153);2406278-81-5;625;nM;5;M006;L11;V21;2166640
OVCAR-8 R1;PID3-0726A1;1;A;494;Carboplatin (NSC 241240);41575-94-4;10000;nM;5;M006;L2;V21;2166640
OVCAR-8 R1;PID3-0726A1;1;A;2262;Flunarizine 2HCl;30484-77-6;5000;nM;5;M006;I15;V22;1933240
OVCAR-8 R1;PID3-0726A1;1;A;2262;Niraparib (MK-4827);1038915-60-4;5000;nM;5;M006;E1;V22;1933240
OVCAR-8 R1;PID3-0726A1;1;A;1683;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;V23;504120
OVCAR-8 R1;PID3-0726A1;1;A;1683;Adavosertib (MK-1775);955365-80-7;2666.667;nM;5;M006;H4;V23;504120
OVCAR-8 R1;PID3-0726A1;1;A;2729;Carboplatin (NSC 241240);41575-94-4;5000;nM;5;M006;L3;V24;2344760
OVCAR-8 R1;PID3-0726A1;1;A;2729;Palbociclib;571190-30-2;5000;nM;5;M006;E16;V24;2344760
OVCAR-8 R1;PID3-0726A1;1;A;3306;Venetoclax (ABT-199);1257044-40-8;1250;nM;5;M006;G15;V25;802760
OVCAR-8 R1;PID3-0726A1;1;A;3306;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;V25;802760
OVCAR-8 R1;PID3-0726A1;1;A;1077;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;V26;1743680
OVCAR-8 R1;PID3-0726A1;1;A;1077;Palbociclib;571190-30-2;5000;nM;5;M006;E16;V26;1743680
OVCAR-8 R1;PID3-0726A1;1;A;1351;Tamoxifen (ICI 46474);10540-29-1;2500;nM;5;M006;K13;V27;1471400
OVCAR-8 R1;PID3-0726A1;1;A;1351;Trametinib (GSK1120212);871700-17-3;80;nM;5;M006;G4;V27;1471400
OVCAR-8 R1;PID3-0726A1;1;A;1394;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;V28;2450920
OVCAR-8 R1;PID3-0726A1;1;A;1394;Metformin;657-24-9;10000;nM;5;M006;D4;V28;2450920
OVCAR-8 R1;PID3-0726A1;1;A;986;DMSO;67-68-5;0.2;%;5;C008;A2;V29;553000
OVCAR-8 R1;PID3-0726A1;1;A;986;Panobinostat (LBH589);404950-80-7;2000;nM;5;M006;E20;V29;553000
OVCAR-8 R1;PID3-0726A1;1;A;1941;DMSO;67-68-5;0.2;%;5;C008;A24;V30;2614360
OVCAR-8 R1;PID3-0726A1;1;A;1941;Dabrafenib ;1195765-45-7;625;nM;5;M006;B6;V30;2614360
OVCAR-8 R1;PID3-0726A1;1;A;1720;Metformin;657-24-9;1250;nM;5;M006;D7;V31;2401840
